ID,name,releasedate,Asynchronous Multiplayer,Co-op,Co-op Campaign,Competitive,Local Co-Op,Local Multiplayer,Multiplayer,Online Co-Op,Party-Based RPG,PvE,PvP,Replay Value,Singleplayer,free_to_play,Casual,RPG,Massively_Multiplayer
4570,"Warhammer 40,000: Dawn of War - Game of the Year Edition",07-Aug-07,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
735570,Project Rhombus,07-Dec-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
264200,One Finger Death Punch,03-Mar-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
498240,Batman - The Telltale Series,02-Aug-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9350,Supreme Commander,28-Sep-11,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
204120,LEGO Harry Potter: Years 5-7,05-Jan-12,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
225420,Cities in Motion 2,02-Apr-13,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
329130,Reassembly,19-Feb-15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
732430,Superflight,08-Nov-17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
20500,Red Faction: Guerrilla Steam Edition,15-Sep-09,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
602520,NEKOPARA Vol. 3,25-May-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
609940,KROSMAGA,12-Apr-17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
418650,Space Pirate Trainer,12-Oct-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406150,Refunct,16-Oct-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
32510,LEGO� Star Wars� III: The Clone Wars�,22-Mar-11,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
57740,Jagged Alliance - Back in Action,08-Feb-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
47400,Stronghold 3,25-May-12,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
467010,Fall of Civilization,19-Sep-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
246420,Kingdom Rush,06-Jan-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
20570,"Warhammer 40,000: Dawn of War II - Chaos Rising",10-Mar-10,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
378370,Nomad,26-Jun-15,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
214560,Mark of the Ninja,09-Oct-18,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
431180,WolfQuest,25-Mar-16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
675260,Batman: The Enemy Within - The Telltale Series,08-Aug-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202170,Sleeping Dogs�,14-Oct-14,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
286570,F1 2015,09-Jul-15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
404590,Vikings - Wolves of Midgard,24-Mar-17,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
581100,Langoth,27-Feb-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397950,Clustertruck,27-Sep-16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
596650,Tap Adventure: Time Travel,03-Mar-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
648430,Hand of the Gods,20-Feb-18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
394310,Punch Club,08-Jan-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
65540,Gothic,15-Mar-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
324270,Revenge: Rhobar's myth,08-Sep-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
423770,Our Love Will Grow,04-Dec-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250520,Underrail,18-Dec-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
330840,Game of Thrones - A Telltale Games Series,02-Dec-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
17410,Mirror's Edge,14-Jan-09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
570780,????(GuJian),07-Sep-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,Team Fortress Classic,01-Apr-99,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
585410,GameMaker Studio 2 Desktop,08-Mar-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237930,Transistor,20-May-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
50,Half-Life: Opposing Force,01-Nov-99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
527430,"Warhammer 40,000: Inquisitor - Martyr",05-Jun-18,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
442070,Drawful 2,20-Jun-16,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
492090,A-Train PC Classic / ????A??????PC,13-Dec-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55150,"Warhammer 40,000: Space Marine",07-Sep-11,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
578620,GORN,10-Jul-17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
45740,Dead Rising 2,27-Sep-10,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
12810,Overlord II,24-Jun-09,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2990,FlatOut 2,21-Dec-06,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
507360,The Wizard's Lair,03-Aug-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
470220,UNO,03-Jan-17,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
269770,Secrets of Grindea,13-Jul-15,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
388750,BlazBlue: Chronophantasma Extend,02-Mar-16,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
346120,Boring Man - Online Tactical Stickman Combat,20-Feb-15,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1
363930,Dead Age,04-Nov-16,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
435030,Lost Lands: Mahjong,14-Mar-16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
350640,Sherlock Holmes: The Devil's Daughter,10-Jun-16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
658980,Valnir Rok,26-Sep-17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
228260,Fallen Enchantress: Legendary Heroes,22-May-13,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
238260,Pinball Arcade,04-Nov-13,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
392950,Lost Lands: A Hidden Object Adventure,24-Sep-15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3620,Zuma's Revenge,15-Sep-09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
637100,Sonic Forces,07-Nov-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
327400,Sid Meier's Colonization (Classic),09-Oct-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694130,My Free Zoo,28-Nov-17,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
244030,Take On Mars,09-Feb-17,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
245490,Trials Fusion,24-Apr-14,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0
517790,Caesar 3,29-Aug-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311730,Dead or Alive 5 Last Round,30-Mar-15,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0
213330,LEGO Batman 2,22-Jun-12,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
547900,Front Office Football Eight,23-Nov-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234080,Castlevania: Lords of Shadow - Ultimate Edition,27-Aug-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
50300,Spec Ops: The Line,28-Jun-12,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
559650,Witch It,31-May-17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
333600,NEKOPARA Vol. 1,29-Dec-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34830,Sniper: Ghost Warrior,24-Jun-10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
715310,Urban Rivals,18-Oct-17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
22600,Worms Reloaded,26-Aug-10,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0
438490,GOD EATER 2 Rage Burst,29-Aug-16,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
588210,HELLION,24-Feb-17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
422900,Particle Fleet: Emergence,29-Sep-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561590,Cricket Captain 2017,06-Jul-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6030,STAR WARS� Jedi Knight II: Jedi Outcast�,16-Sep-09,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
418340,RWBY: Grimm Eclipse,05-Jul-16,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
239070,Hammerwatch,12-Aug-13,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0
218510,Planets Under Attack,27-Sep-12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12100,Grand Theft Auto III,06-Jan-11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
288140,Jack Nicklaus Perfect Golf,03-May-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300380,Road Redemption,04-Oct-17,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
435440,Galaxy Control: 3D Strategy,10-Aug-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
332070,School of Dragons: How to Train Your Dragon,04-Dec-14,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1
12140,Max Payne,06-Jan-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17570,"Pirates, Vikings, & Knights II",12-Feb-10,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1
206500,AirMech Strike,30-Mar-18,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1
421040,Plantera,28-Jan-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
486310,Meadow,26-Oct-16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
384490,Necropolis,07-Jul-16,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
242550,Rayman Legends,29-Aug-13,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
381640,Allods Online RU,26-Jan-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
351940,The Descendant,24-Mar-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
244770,StarMade,04-Dec-14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
314150,Double Dragon Trilogy,15-Jan-15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
525920,Pro Cycling Manager 2017,15-Jun-17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
298050,Master of Orion,25-Aug-16,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8190,Just Cause 2,23-Mar-10,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
24780,SimCity 4 Deluxe,20-Jul-10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
329430,State of Decay: Year-One,27-Apr-15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
565380,Cargo Cult: Shoot'n'Loot VR,08-Dec-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558100,Art of War: Red Tides,22-Dec-16,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
366440,Savage Resurrection,18-Aug-16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
